//X Y Z Rf Gf Bf Intensity
7817
-2.33628011 -0.13226300 10.55910015 0.647059 0.611765 0.576471 15.000000
1.57667994 0.31178501 9.97819996 0.521569 0.466667 0.419608 15.000000
-3.63598990 -1.94254005 11.82390022 0.247059 0.247059 0.294118 15.000000
-0.46952999 1.76543999 10.82750034 0.411765 0.403922 0.392157 15.000000
1.35271001 1.77697003 9.60676003 0.282353 0.254902 0.203922 15.000000
-0.46217200 -0.66487199 11.46590042 0.286275 0.384314 0.501961 15.000000
-2.45707989 -0.65315402 10.66100025 0.521569 0.584314 0.611765 15.000000
-5.89911985 -0.76706499 10.45639992 0.501961 0.513725 0.564706 15.000000
1.16706002 -0.06350970 10.00769997 0.447059 0.537255 0.529412 15.000000
1.33278000 0.48346099 9.89461994 0.2 0.239216 0.247059 15.000000
-3.27639008 -0.20818700 10.42160034 0.576471 0.556863 0.509804 15.000000
-2.64788008 1.26901996 10.32209969 0.313725 0.392157 0.501961 15.000000
-6.01346016 -1.06459999 8.96576977 0.27451 0.368627 0.509804 15.000000
-6.49731016 -2.43014002 11.34039974 0.992157 0.992157 0.992157 15.000000
-1.43894005 -0.16477101 11.01459980 0.619608 0.603922 0.529412 15.000000
-3.87619996 -0.94491100 10.79660034 0.54902 0.556863 0.509804 15.000000
-5.84204006 0.31609899 8.62714005 0.356863 0.384314 0.431373 15.000000
0.85335499 1.27547002 9.63836002 0.364706 0.309804 0.282353 15.000000
-5.21348000 -0.11808000 10.34350014 0.47451 0.482353 0.466667 15.000000
-6.41930008 -2.13089991 9.64741993 0.2 0.258824 0.392157 15.000000
-4.90785980 -0.50652403 10.42080021 0.529412 0.521569 0.458824 15.000000
-0.74033701 -0.35703501 11.13980007 0.47451 0.466667 0.411765 15.000000
-0.47062600 1.68326998 10.84749985 0.211765 0.227451 0.239216 15.000000
1.09395003 2.03730011 9.52085018 0.164706 0.192157 0.239216 15.000000
0.69370902 1.46888995 9.58926964 0.356863 0.329412 0.254902 15.000000
-1.32729995 -0.19904700 11.08129978 0.309804 0.294118 0.294118 15.000000
-0.03897300 -0.75150901 11.43389988 0.364706 0.34902 0.341176 15.000000
-5.66749001 -0.79252499 8.82938004 0.54902 0.486275 0.439216 15.000000
-2.62146997 -0.20846400 10.52740002 0.592157 0.576471 0.494118 15.000000
-0.50894099 0.98879403 10.95820045 0.458824 0.482353 0.47451 15.000000
-3.10649991 -2.00892997 11.79710007 0.356863 0.454902 0.584314 15.000000
-1.25353003 -0.19608100 11.09609985 0.321569 0.309804 0.294118 15.000000
-3.30942988 -0.01034910 10.38109970 0.439216 0.411765 0.392157 15.000000
0.88771701 0.37456399 9.83640957 0.556863 0.6 0.54902 15.000000
-1.34815001 -0.07220650 11.05350018 0.466667 0.376471 0.364706 15.000000
0.49551699 -0.93803602 10.58710003 0.337255 0.392157 0.47451 15.000000
1.09998000 0.77548599 9.79613018 0.458824 0.392157 0.282353 15.000000
-4.52341986 -0.91391701 10.67879963 0.576471 0.576471 0.486275 15.000000
-5.18759012 -0.04784280 10.35680008 0.486275 0.482353 0.447059 15.000000
-1.97706997 1.17154002 10.67230034 0.337255 0.34902 0.294118 15.000000
0.09662770 -0.05900680 11.29440022 0.211765 0.203922 0.2 15.000000
-2.89194012 1.60609996 10.20119953 0.427451 0.521569 0.639216 15.000000
-0.72108001 1.32114995 10.87899971 0.47451 0.47451 0.419608 15.000000
-6.84606981 0.02471280 8.54415035 0.258824 0.258824 0.301961 15.000000
-2.99137998 -0.39520699 10.49110031 0.54902 0.556863 0.501961 15.000000
-0.72027302 0.70745301 10.99460030 0.458824 0.454902 0.392157 15.000000
-1.96950996 -0.18073501 10.92280006 0.466667 0.431373 0.376471 15.000000
0.62094402 -0.22837400 9.91117001 0.584314 0.537255 0.521569 15.000000
-5.95165014 0.50653899 8.61100006 0.294118 0.27451 0.301961 15.000000
0.14216100 1.00788999 11.06060028 0.403922 0.439216 0.47451 15.000000
0.35703000 -0.14560500 10.55780029 0.584314 0.576471 0.556863 15.000000
-6.61492014 -0.67844099 8.71864033 0.309804 0.313725 0.411765 15.000000
0.62097800 -0.12580100 9.88784981 0.568627 0.564706 0.529412 15.000000
-2.86186004 -0.60916501 10.62940025 0.286275 0.411765 0.603922 15.000000
-3.12430000 -0.32213101 10.45720005 0.564706 0.576471 0.556863 15.000000
-4.23982000 2.17806005 9.62211037 0.254902 0.282353 0.34902 15.000000
-2.66219997 2.10319996 8.74944973 0.231373 0.301961 0.364706 15.000000
-5.59838009 2.00201011 8.63037968 0.239216 0.321569 0.403922 15.000000
0.70103300 -0.01387470 9.88708973 0.501961 0.494118 0.419608 15.000000
-0.60964000 -0.14489500 11.17360020 0.576471 0.541176 0.466667 15.000000
0.06172520 0.99374700 11.05669975 0.376471 0.411765 0.419608 15.000000
1.47478998 1.33142996 9.74512005 0.239216 0.231373 0.219608 15.000000
0.91824102 1.75092995 9.55531025 0.47451 0.494118 0.494118 15.000000
-3.10318995 1.61967003 10.02799988 0.47451 0.54902 0.592157 15.000000
-0.72261399 1.48456001 10.83080006 0.403922 0.411765 0.403922 15.000000
-1.50258005 1.96916997 10.58409977 0.431373 0.509804 0.54902 15.000000
-4.02058983 -0.21626800 10.58559990 0.458824 0.439216 0.403922 15.000000
1.75770998 -0.00735264 10.06919956 0.321569 0.301961 0.247059 15.000000
-2.27258992 0.07931880 10.53349972 0.576471 0.564706 0.521569 15.000000
-6.46470022 -0.41698501 8.69291973 0.454902 0.439216 0.447059 15.000000
0.64408797 -2.26888990 12.63370037 0.47451 0.482353 0.537255 15.000000
-2.76717997 0.12392100 10.46500015 0.458824 0.556863 0.701961 15.000000
-5.98513985 1.01328003 8.49664021 0.337255 0.286275 0.231373 15.000000
-0.62210399 2.19800997 10.71300030 0.258824 0.329412 0.439216 15.000000
-6.71112013 -0.19478799 8.59492970 0.556863 0.603922 0.556863 15.000000
0.61742902 0.25167099 9.78765011 0.576471 0.576471 0.529412 15.000000
-3.35433006 0.58975500 10.23289967 0.458824 0.509804 0.556863 15.000000
-2.27100992 1.05016005 10.28209972 0.454902 0.431373 0.364706 15.000000
-6.11616993 0.18883599 8.61361980 0.6 0.584314 0.529412 15.000000
-2.22406006 0.08863960 10.53899956 0.419608 0.403922 0.364706 15.000000
-6.08709002 -0.28880501 8.73542976 0.584314 0.592157 0.619608 15.000000
-4.33429003 -1.34323001 11.23050022 0.0901961 0.203922 0.266667 15.000000
-2.22463989 0.08834950 10.53709984 0.419608 0.403922 0.364706 15.000000
-6.27713013 -0.93246800 8.83273029 0.392157 0.47451 0.513725 15.000000
-3.37731004 -0.49728000 10.38309956 0.74902 0.768627 0.729412 15.000000
0.13984600 -1.66047001 12.44279957 0.282353 0.286275 0.337255 15.000000
-2.75319004 -0.34954399 10.52499962 0.447059 0.439216 0.392157 15.000000
-0.54943597 1.53650999 10.84039974 0.309804 0.329412 0.321569 15.000000
-4.23848009 1.73152006 10.17249966 0.203922 0.211765 0.227451 15.000000
0.60995501 1.30867004 9.59902954 0.294118 0.286275 0.309804 15.000000
-0.47228599 0.03309770 11.17590046 0.521569 0.501961 0.447059 15.000000
-5.92540979 0.68461299 8.57479000 0.521569 0.419608 0.364706 15.000000
0.65257198 1.10468996 9.64912033 0.329412 0.282353 0.219608 15.000000
-4.45112991 1.50154996 10.17850018 0.411765 0.431373 0.403922 15.000000
-6.19067001 0.33295301 8.54345989 0.513725 0.509804 0.447059 15.000000
-0.32425699 -0.49870601 11.33370018 0.486275 0.541176 0.611765 15.000000
-6.48616982 -2.65386009 9.91193962 0.94902 1 1 15.000000
-6.91429996 0.57701898 8.40069008 0.47451 0.486275 0.403922 15.000000
0.94697499 -0.95086902 10.23250008 0.0901961 0.192157 0.258824 15.000000
-5.76745987 0.23075500 8.68188953 0.231373 0.239216 0.266667 15.000000
0.60563201 -1.02200997 10.20709991 0.419608 0.486275 0.67451 15.000000
0.09144300 0.18666500 11.25199986 0.427451 0.458824 0.486275 15.000000
-2.29775000 -1.80041003 12.05290031 0.419608 0.411765 0.427451 15.000000
-5.76745987 0.23075500 8.68188953 0.231373 0.239216 0.266667 15.000000
-5.77442980 2.02122998 9.60919952 0.254902 0.301961 0.364706 15.000000
-4.41022015 0.48605299 10.39560032 0.211765 0.239216 0.211765 15.000000
-0.62993199 0.50227898 11.06079960 0.501961 0.501961 0.501961 15.000000
0.61958998 0.35720000 9.78855991 0.54902 0.54902 0.568627 15.000000
-5.33357000 -0.99839401 10.55169964 0.592157 0.592157 0.529412 15.000000
1.01985002 -0.50994903 10.04329967 0.54902 0.521569 0.466667 15.000000
0.89398700 0.34677100 9.84796047 0.329412 0.258824 0.239216 15.000000
-4.23771000 -0.10200900 10.53750038 0.509804 0.529412 0.501961 15.000000
-4.18947983 2.06025004 9.64068031 0.337255 0.392157 0.494118 15.000000
-4.14866018 0.61238998 10.40340042 0.494118 0.556863 0.556863 15.000000
-1.17149997 1.04136002 10.85359955 0.501961 0.54902 0.584314 15.000000
-4.39593983 1.56623006 10.18210030 0.258824 0.227451 0.239216 15.000000
-3.01049995 -0.20506001 10.45820045 0.447059 0.458824 0.376471 15.000000
0.10377700 0.16494100 11.25949955 0.47451 0.466667 0.521569 15.000000
-6.72249985 0.49097300 8.47089958 0.203922 0.258824 0.286275 15.000000
-1.94106996 0.02900970 10.91110039 0.392157 0.329412 0.329412 15.000000
-4.53438997 -0.56388402 10.49139977 0.431373 0.509804 0.603922 15.000000
-0.83831799 1.13717997 10.88889980 0.431373 0.454902 0.431373 15.000000
-6.66088009 0.59592497 8.45872021 0.439216 0.364706 0.364706 15.000000
0.13732600 1.72020996 10.94810009 0.219608 0.231373 0.266667 15.000000
-4.24085999 0.53188699 10.41349983 0.501961 0.501961 0.494118 15.000000
-3.38493991 -0.40726101 10.43570042 0.521569 0.509804 0.458824 15.000000
-6.14755011 0.46461299 8.46617031 0.447059 0.384314 0.341176 15.000000
-2.25306010 0.03379850 10.50710011 0.466667 0.458824 0.431373 15.000000
-1.33013999 -1.01055002 11.59930038 0.14902 0.247059 0.329412 15.000000
1.51812005 -1.29294002 10.59150028 0.454902 0.537255 0.537255 15.000000
-0.47207800 0.11458800 11.16839981 0.341176 0.309804 0.27451 15.000000
-6.15440989 -2.31467009 12.21940041 0.803922 0.819608 0.811765 15.000000
-2.91230989 -0.62370998 10.57629967 0.482353 0.501961 0.509804 15.000000
-5.11745024 0.56617802 10.26739979 0.482353 0.501961 0.486275 15.000000
0.44071600 -0.29698801 9.98357964 0.984314 0.992157 0.976471 15.000000
1.51028001 1.24406004 9.79002953 0.266667 0.258824 0.294118 15.000000
-2.61761999 1.99618995 9.38296032 0.211765 0.247059 0.301961 15.000000
-4.97970009 1.79611003 10.02449989 0.384314 0.403922 0.384314 15.000000
-3.63565993 -1.89156997 11.81970024 0.231373 0.254902 0.329412 15.000000
-6.01343012 1.49018002 8.37812996 0.592157 0.592157 0.564706 15.000000
-4.20330000 0.56509298 10.42039967 0.439216 0.431373 0.403922 15.000000
-6.42008018 -1.31285000 8.89515018 0.564706 0.584314 0.556863 15.000000
-5.18600988 0.65460902 10.23229980 0.458824 0.431373 0.411765 15.000000
-3.96377993 1.10578001 10.40750027 0.286275 0.337255 0.384314 15.000000
-4.38536978 0.87910700 10.29570007 0.466667 0.482353 0.466667 15.000000
-2.29191995 0.65745300 10.25119972 0.501961 0.501961 0.501961 15.000000
-4.43132019 0.63157201 10.36699963 0.494118 0.486275 0.509804 15.000000
-1.46357000 2.06342006 10.58850002 0.321569 0.34902 0.392157 15.000000
-4.92356014 1.97301996 9.53925991 0.301961 0.329412 0.384314 15.000000
-2.77937007 -0.95058501 10.74489975 0.494118 0.576471 0.647059 15.000000
-5.58317995 0.48179001 8.64253998 0.54902 0.541176 0.482353 15.000000
-5.53160000 -0.81274301 10.55780029 0.258824 0.392157 0.584314 15.000000
-2.58899999 2.07179999 8.77488995 0.176471 0.231373 0.266667 15.000000
-2.19426990 0.55909997 10.45709991 0.537255 0.537255 0.454902 15.000000
-4.92119980 1.17640996 10.18220043 0.411765 0.403922 0.384314 15.000000
-6.60213995 0.01987230 8.57489967 0.592157 0.619608 0.631373 15.000000
0.77735800 -0.34369901 9.96407986 0.341176 0.321569 0.34902 15.000000
-1.41095996 0.95479399 10.79080009 0.376471 0.376471 0.364706 15.000000
-1.45484996 0.75603700 10.81869984 0.556863 0.541176 0.541176 15.000000
-4.85782003 -0.51950300 10.42380047 0.494118 0.494118 0.466667 15.000000
-1.16934001 0.72018600 10.92210007 0.486275 0.494118 0.47451 15.000000
-0.62457299 1.36067998 10.89089966 0.239216 0.219608 0.219608 15.000000
-3.02903008 -3.30251002 12.60579967 0.231373 0.266667 0.47451 15.000000
0.77033901 0.84952199 9.73118019 0.431373 0.356863 0.337255 15.000000
-4.23863983 1.73178995 10.17389965 0.203922 0.211765 0.227451 15.000000
-6.86864996 1.61004996 8.19386005 0.603922 0.576471 0.54902 15.000000
0.08009080 1.54789996 10.96700001 0.341176 0.364706 0.447059 15.000000
-0.39882100 1.62497997 10.89270020 0.458824 0.427451 0.439216 15.000000
-0.99181300 0.76648498 10.88969994 0.521569 0.537255 0.541176 15.000000
-2.58746004 -0.70343399 10.64760017 0.411765 0.384314 0.411765 15.000000
-6.58673000 -0.23183399 8.63685036 0.584314 0.619608 0.631373 15.000000
-0.63444901 0.77975100 10.96059990 0.521569 0.486275 0.501961 15.000000
1.42363000 1.73438001 9.63391972 0.431373 0.431373 0.439216 15.000000
1.02257001 -2.54475999 11.23299980 0.941176 0.976471 0.992157 15.000000
-0.99012202 -0.94633698 11.28929996 0.541176 0.556863 0.509804 15.000000
-0.47092000 0.59977299 11.07240009 0.258824 0.247059 0.203922 15.000000
-5.53177977 1.70866001 8.44966030 0.164706 0.203922 0.239216 15.000000
1.26461005 -0.24344200 10.01290035 0.584314 0.537255 0.47451 15.000000
0.87657100 -0.44223201 10.00380039 0.4 0.34902 0.309804 15.000000
-6.89638996 1.27193999 8.27003002 0.337255 0.321569 0.337255 15.000000
-0.41585699 0.66412598 11.06389999 0.486275 0.47451 0.47451 15.000000
-5.97119999 0.78445399 8.53715038 0.266667 0.231373 0.219608 15.000000
-1.30214000 0.28340700 10.99479961 0.454902 0.403922 0.364706 15.000000
0.85273999 1.88019001 9.50761032 0.27451 0.266667 0.294118 15.000000
-0.51634300 2.28295994 10.23120022 0.341176 0.356863 0.431373 15.000000
1.78357995 0.03607940 10.05570030 0.537255 0.603922 0.556863 15.000000
-0.75276399 -0.94062102 11.32269955 0.466667 0.486275 0.466667 15.000000
0.00105851 2.16684008 10.81890011 0.239216 0.258824 0.266667 15.000000
-4.35211992 1.85652995 10.13329983 0.211765 0.211765 0.231373 15.000000
-4.95642996 0.29323199 10.32380009 0.537255 0.54902 0.556863 15.000000
0.63737500 0.50048798 9.72029972 0.219608 0.247059 0.239216 15.000000
-6.64982986 -0.75699401 8.72838020 0.368627 0.321569 0.364706 15.000000
-2.27294993 0.45099500 10.46450043 0.564706 0.611765 0.611765 15.000000
-5.69385004 -0.67679000 9.97340012 0.556863 0.537255 0.541176 15.000000
-1.32233000 1.01170003 10.83740044 0.266667 0.254902 0.227451 15.000000
-0.59868902 -1.12778997 11.86100006 0.14902 0.211765 0.286275 15.000000
0.63737500 0.50048798 9.72029972 0.219608 0.247059 0.239216 15.000000
-1.47849000 -0.77646703 11.18610001 0.584314 0.603922 0.603922 15.000000
-5.96506977 0.39902499 8.61760998 0.47451 0.411765 0.419608 15.000000
1.18024004 1.78243995 9.62407017 0.329412 0.321569 0.258824 15.000000
-4.47732019 -2.13194990 11.99370003 0.168627 0.266667 0.356863 15.000000
-2.86694002 -0.40318301 10.49260044 0.576471 0.592157 0.556863 15.000000
0.63122398 0.52346402 9.71763992 0.556863 0.513725 0.482353 15.000000
-4.81463003 -0.56486100 10.45660019 0.321569 0.403922 0.521569 15.000000
-6.60787010 -0.73003799 8.73042011 0.47451 0.47451 0.439216 15.000000
-5.74278021 -1.12698996 9.54380989 0.513725 0.568627 0.611765 15.000000
0.99599701 0.35775200 9.84846020 0.541176 0.521569 0.486275 15.000000
-4.44439983 -0.02486820 10.48299980 0.529412 0.564706 0.54902 15.000000
-4.30216980 -1.28037000 11.25199986 0.141176 0.184314 0.239216 15.000000
0.73398501 0.67574698 9.74969006 0.431373 0.34902 0.321569 15.000000
-2.27863002 -2.53411007 12.23159981 0.286275 0.321569 0.439216 15.000000
1.34180999 -1.06772006 10.20989990 0.427451 0.392157 0.341176 15.000000
0.94631499 0.53268802 9.77182007 0.54902 0.537255 0.494118 15.000000
-6.59975004 1.44114995 8.28703976 0.356863 0.301961 0.301961 15.000000
-1.24996996 1.37017000 10.77950001 0.266667 0.227451 0.211765 15.000000
1.46039999 0.54852003 9.85085011 0.556863 0.541176 0.529412 15.000000
-0.44828901 -0.37375599 11.18939972 0.627451 0.639216 0.592157 15.000000
0.03927300 -0.42346001 11.27610016 0.2 0.258824 0.364706 15.000000
1.69410002 0.55491298 9.89039040 0.501961 0.509804 0.466667 15.000000
-1.37057996 0.73497897 10.83580017 0.219608 0.27451 0.321569 15.000000
-4.09658003 0.83291000 10.34070015 0.486275 0.466667 0.447059 15.000000
-5.73420000 -0.48672801 8.82431030 0.34902 0.337255 0.419608 15.000000
1.69350004 0.55491298 9.89171028 0.501961 0.509804 0.466667 15.000000
-4.47365999 -0.71540803 10.66189957 0.27451 0.341176 0.411765 15.000000
-5.75366020 1.85315001 9.87613964 0.376471 0.447059 0.454902 15.000000
-5.13835001 1.65380001 10.03020000 0.364706 0.403922 0.431373 15.000000
-0.68721801 0.32352400 11.07390022 0.494118 0.466667 0.431373 15.000000
1.93232000 0.75507098 9.92061996 0.356863 0.411765 0.384314 15.000000
0.75758898 1.74179995 9.52826023 0.509804 0.537255 0.494118 15.000000
-6.52427006 0.72174799 8.46566010 0.568627 0.541176 0.501961 15.000000
-5.97797012 0.33582500 8.58670998 0.631373 0.611765 0.576471 15.000000
0.17024900 -0.44013000 11.23900032 0.376471 0.356863 0.427451 15.000000
-2.91594005 1.23807001 10.27099991 0.337255 0.392157 0.509804 15.000000
0.89974201 0.61465198 9.78314018 0.537255 0.501961 0.364706 15.000000
-0.17640699 -0.95850801 11.46049976 0.403922 0.4 0.392157 15.000000
-2.73271990 1.92303002 9.76189041 0.266667 0.34902 0.466667 15.000000
-1.22089005 0.96773201 10.84039974 0.486275 0.482353 0.47451 15.000000
-0.50317502 1.05783999 10.96749973 0.376471 0.329412 0.309804 15.000000
-1.53911996 0.26807901 2.94780993 0.337255 0.376471 0.392157 15.000000
-6.61220980 -0.64284098 8.69896984 0.321569 0.341176 0.458824 15.000000
-2.78186989 -1.12540996 10.65929985 0.556863 0.576471 0.592157 15.000000
1.93232000 0.75507098 9.92061996 0.356863 0.411765 0.384314 15.000000
-6.05666018 0.37099400 8.63251972 0.564706 0.466667 0.356863 15.000000
-6.45311022 0.76204598 8.52515030 0.0431373 0.168627 0.141176 15.000000
-1.23942995 0.30302200 10.99279976 0.364706 0.329412 0.294118 15.000000
1.09933996 1.74860001 9.56289959 0.466667 0.513725 0.486275 15.000000
0.86365002 1.03002000 9.70435047 0.286275 0.266667 0.211765 15.000000
-5.59253979 0.85117602 10.07559967 0.427451 0.411765 0.392157 15.000000
-5.24965000 0.86264998 10.13080025 0.47451 0.447059 0.403922 15.000000
-5.24963999 0.86277997 10.13049984 0.47451 0.447059 0.403922 15.000000
0.57441503 0.79445702 9.69688034 0.537255 0.486275 0.439216 15.000000
0.99540401 -0.10647800 9.94670010 0.584314 0.576471 0.584314 15.000000
-2.90998006 1.67133999 10.18089962 0.266667 0.247059 0.247059 15.000000
0.43629000 0.51844299 9.69266987 0.54902 0.54902 0.537255 15.000000
-4.24306011 0.98137099 10.32079983 0.254902 0.258824 0.254902 15.000000
-2.28631997 2.00220990 10.00339985 0.376471 0.411765 0.529412 15.000000
-3.38088989 0.91622698 10.15439987 0.411765 0.376471 0.34902 15.000000
-2.27165008 0.23055901 10.50819969 0.584314 0.576471 0.494118 15.000000
-0.59092402 -0.38771701 11.16569996 0.494118 0.486275 0.431373 15.000000
-2.79843998 0.88907999 10.21440029 0.203922 0.2 0.184314 15.000000
-3.00003004 1.10039997 10.20030022 0.509804 0.541176 0.556863 15.000000
1.04881001 -2.15121007 11.11439991 0.266667 0.301961 0.411765 15.000000
-2.31383991 -1.72774994 12.02849960 0.47451 0.501961 0.521569 15.000000
-4.20589018 -2.12616992 12.04559994 0.403922 0.486275 0.603922 15.000000
-3.24756002 -0.15246600 10.41139984 0.6 0.631373 0.619608 15.000000
-4.15353012 1.99802995 9.66921997 0.34902 0.376471 0.447059 15.000000
-5.60815001 -0.92042500 10.48530006 0.364706 0.34902 0.341176 15.000000
0.13442300 2.45830011 10.75769997 0.247059 0.286275 0.376471 15.000000
-1.54531002 0.74990398 10.80510044 0.537255 0.556863 0.592157 15.000000
-1.20208001 -0.61125100 11.28820038 0.0627451 0.176471 0.282353 15.000000
-2.76360011 0.90936702 10.21179962 0.454902 0.419608 0.411765 15.000000
-4.28585005 1.95370996 9.66646004 0.156863 0.184314 0.247059 15.000000
-4.79408979 -0.51146400 10.44799995 0.564706 0.521569 0.458824 15.000000
-1.36548996 1.06131005 10.81859970 0.219608 0.219608 0.227451 15.000000
0.38278300 1.87188995 9.93766022 0.368627 0.376471 0.356863 15.000000
-1.20678997 1.06340003 10.84700012 0.286275 0.27451 0.282353 15.000000
